College,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_trans,Accept_trans,Enroll_trans,Top10perc_trans,F.Undergrad_trans,P.Undergrad_trans,Outstate_trans,Books_trans,Personal_trans,PhD_trans,Terminal_trans,S.F.Ratio_trans,perc.alumni_trans,Expend_trans,Apps_transformed,Accept_transformed,Enroll_transformed,Top10perc_transformed,F.Undergrad_transformed,P.Undergrad_transformed,Outstate_transformed,Books_transformed,Personal_transformed,PhD_transformed,Terminal_transformed,S.F.Ratio_transformed,perc.alumni_transformed,Expend_transformed,Accept_Rate,Outstate_Tier,Outstate_Tier_Encoded,Private_Encoded,Apps_transformed_scaled,Accept_transformed_scaled,Enroll_transformed_scaled,Top10perc_transformed_scaled,F.Undergrad_transformed_scaled,P.Undergrad_transformed_scaled,Outstate_transformed_scaled,Books_transformed_scaled,Personal_transformed_scaled,PhD_transformed_scaled,Terminal_transformed_scaled,S.F.Ratio_transformed_scaled,perc.alumni_transformed_scaled,Expend_transformed_scaled,Accept_Rate_scaled,Outstate_Tier_Encoded_scaled,Private_Encoded_scaled
Greenville College,Yes,510,387,194,20,46,771,53,10310,4530,400,800,57.0,61,14.3,16,8222,60,4.999721548710944,4.868379700625861,3.5891183490041336,4.170730633321285,3.495177077940273,4.757408158094371,66.46213422080483,8.96107520321098,8.626435575433408,1810.795332056283,20740.590958343037,6.52749595239785,5.900711370401069,1.8293843892024766,4.999721548710944,4.868379700625861,3.5891183490041336,4.170730633321285,3.495177077940273,4.757408158094371,66.46213422080483,8.96107520321098,8.626435575433408,1810.795332056283,20740.590958343037,6.52749595239785,5.900711370401069,1.8293843892024766,0.7588235294117647,Mid,1,1,-1.1261859970174133,-1.1809595744551817,-0.960498589814217,-0.26074560260699386,-0.9930415128967993,-1.0758100290848978,0.09558321013594527,-1.0388011424180428,-0.8318078970334455,-1.0581997323364798,-1.2980146652677276,0.11004466967325688,-0.4323290036172367,-0.06169056102147049,0.08091888041917393,0.3581403891754813,0.6125530498969481
Grinnell College,Yes,2039,1389,432,56,91,1333,30,15688,4618,400,400,88.0,92,9.5,54,18979,83,5.830858108281412,5.670569095938579,3.9174572070558695,6.180642261153285,3.614747431670669,3.9940025054132655,77.2049527483036,8.96107520321098,7.525479560116736,4302.5631252927,60591.59251052614,4.932205439356674,11.775581759874868,1.8344382705305764,5.830858108281412,5.670569095938579,3.9174572070558695,6.180642261153285,3.614747431670669,3.9940025054132655,77.2049527483036,8.96107520321098,7.525479560116736,4302.5631252927,60591.59251052614,4.932205439356674,11.775581759874868,1.8344382705305764,0.6812162824914174,High,2,1,0.2190256655524695,0.16220977380949417,-0.03891676188660882,1.4781382686650963,-0.35072555142431705,-1.3705870945384853,1.249831703459825,-1.0388011424180428,-2.184287331771188,1.029430185416124,0.8745903245365926,-1.1932219027537532,2.063646228817461,1.7237199570533381,-0.44698843547303196,1.8150779933081982,0.6125530498969481
Grove City College,Yes,2491,1110,573,57,88,2213,35,5224,3048,525,350,65.0,65,18.4,18,4957,100,5.944154171494175,5.534888453903912,4.024012941588454,6.219270798359038,3.713386416589769,4.196117709053006,52.03427294055524,9.549427133265993,7.319898913630452,2351.2286673140156,24468.81775259251,7.723726362558781,6.329553707860191,1.82500853750211,5.944154171494175,5.534888453903912,4.024012941588454,6.219270798359038,3.713386416589769,4.196117709053006,52.03427294055524,9.549427133265993,7.319898913630452,2351.2286673140156,24468.81775259251,7.723726362558781,6.329553707860191,1.82500853750211,0.4456041750301084,Low,0,1,0.40239768041826546,-0.06497108971063867,0.2601639780215356,1.5115579172644587,0.17914989395437683,-1.2925434929444524,-1.4546000217585429,-0.04901447100702777,-2.436834747548569,-0.6054188583331771,-1.0947584403093151,1.0873005949977204,-0.2501326687269887,-1.6075700829507482,-2.0496912780215544,-1.0987972149572356,0.6125530498969481
Guilford College,Yes,1202,1054,326,18,44,1410,299,13404,5160,450,1050,78.0,86,15.6,30,9114,65,5.523736702520287,5.503261795346554,3.8065412385697557,3.9902206092359616,3.626221912437034,7.359702293985747,72.99605721272522,9.213393432273651,9.07415018729466,3381.5199008967597,50796.25679590814,6.9203320214644535,8.50587730878895,1.830137238721923,5.523736702520287,5.503261795346554,3.8065412385697557,3.9902206092359616,3.626221912437034,7.359702293985747,72.99605721272522,9.213393432273651,9.07415018729466,3381.5199008967597,50796.25679590814,6.9203320214644535,8.50587730878895,1.830137238721923,0.8768718801996672,Mid,1,1,-0.27805666357553327,-0.11792611331290927,-0.35023581072026044,-0.41691464264756517,-0.2890861741380078,-0.07097514722219393,0.7976122679305485,-0.6143252338289236,-0.2818088082871408,0.2577702434217395,0.3405662242258264,0.4309706158083841,0.6744919519989533,0.20427244113168902,0.8839184775303086,0.3581403891754813,0.6125530498969481
Gustavus Adolphus College,Yes,1709,1385,634,36,72,2281,50,14125,3600,400,700,79.0,89,12.5,58,9907,80,5.729571190079125,5.668837399227233,4.061059138500928,5.262121851799814,3.718936169513618,4.677094748887274,74.37241316928029,8.96107520321098,8.409880082919223,3468.58928429813,55559.757364651494,5.958866657838342,12.239514081658662,1.8307169677407091,5.729571190079125,5.668837399227233,4.061059138500928,5.262121851799814,3.718936169513618,4.677094748887274,74.37241316928029,8.96107520321098,8.409880082919223,3468.58928429813,55559.757364651494,5.958866657838342,12.239514081658662,1.8307169677407091,0.8104154476301931,Mid,1,1,0.0550906995561545,0.15931025661721843,0.3641452797503257,0.683476302864234,0.20896242502085063,-1.1068217867258,0.9454930857126325,-1.0388011424180428,-1.0978374622751548,0.3307179114196808,0.6002637149158834,-0.3544948895129964,2.2607507618422296,0.4090762781388948,0.4318622800268725,0.3581403891754813,0.6125530498969481
Gwynedd Mercy College,Yes,380,237,104,30,56,716,1108,11000,5550,500,500,36.0,41,7.8,22,7483,96,4.812301954493618,4.541542050163881,3.304505304392071,4.908029058750458,3.477889418547371,9.61787221910216,68.02072480679259,9.442351022087843,7.873683591318896,729.7656344596887,7406.169570221859,4.293491081377974,7.12024725786717,1.8286582036344896,4.812301954493618,4.541542050163881,3.304505304392071,4.908029058750458,3.477889418547371,9.61787221910216,68.02072480679259,9.442351022087843,7.873683591318896,729.7656344596887,7406.169570221859,4.293491081377974,7.12024725786717,1.8286582036344896,0.6236842105263158,Mid,1,1,-1.4295284754971922,-1.7282097831022822,-1.7593507618111646,0.3771313679720627,-1.0859085089215643,0.8009815922695239,0.26304399623972125,-0.22914901677242944,-1.756532921293452,-1.9638980661890433,-2.0249833565326143,-1.715017190369391,0.08579840488433134,-0.31823385260001785,-0.8383385077154618,0.3581403891754813,0.6125530498969481
Hamilton College,Yes,3140,1783,454,40,82,1646,24,19700,5050,300,800,91.0,96,9.6,60,17761,91,6.073113355000474,5.81920133868547,3.936533369522079,5.473292195405891,3.6571228116126155,3.707761191258194,83.71324278401323,8.360621760581918,8.626435575433408,4600.715532505121,67728.00439442915,4.968327625700188,12.465196378141519,1.8341158407540838,6.073113355000474,5.81920133868547,3.936533369522079,5.473292195405891,3.6571228116126155,3.707761191258194,83.71324278401323,8.360621760581918,8.626435575433408,4600.715532505121,67728.00439442915,4.968327625700188,12.465196378141519,1.8341158407540838,0.5678343949044586,High,2,1,0.611120778506763,0.4110765299495872,0.014626229581928404,0.8661712529818544,-0.12309067320404811,-1.4811146683151193,1.949106660828179,-2.0489462340837274,-0.8318078970334455,1.279225486180553,1.263654675854437,-1.1637120187547967,2.356633289468622,1.6098135400012479,-1.2182453776018507,1.8150779933081982,0.6125530498969481
Hamline University,Yes,1006,825,328,34,73,1362,102,13252,4194,450,550,89.0,93,13.0,33,10296,65,5.417596968351053,5.352055726126431,3.809002153225347,5.149577531776267,3.6191616473015986,5.692667115250329,72.6997227433059,9.213393432273651,8.024199890786795,4400.82631344925,62329.492559452454,6.119944455137463,8.975326246182142,1.8309758664905968,5.417596968351053,5.352055726126431,3.809002153225347,5.149577531776267,3.6191616473015986,5.692667115250329,72.6997227433059,9.213393432273651,8.024199890786795,4400.82631344925,62329.492559452454,6.119944455137463,8.975326246182142,1.8309758664905968,0.820079522862823,Mid,1,1,-0.4498460122961685,-0.37110243131806503,-0.3433285130579277,0.5861080901616065,-0.3270129749480404,-0.7146745176286052,0.765772987208116,-0.6143252338289236,-1.5716298036474603,1.1117561437041261,0.9693375120855497,-0.2229029900664657,0.8739402534841448,0.5005387643266624,0.49760016172075866,0.3581403891754813,0.6125530498969481
Hampden - Sydney College,Yes,817,644,307,20,40,945,1,13218,4773,660,600,95.0,97,13.3,53,12263,69,5.291761172901634,5.196546406104433,3.782257055207864,4.170730633321285,3.541297687226188,0.7141926941847949,72.63313214250448,10.060656850163479,8.162552350641706,5013.952455197691,69589.80855298844,6.215398629296292,11.656811830378665,1.8320854477608057,5.291761172901634,5.196546406104433,3.782257055207864,4.170730633321285,3.541297687226188,0.7141926941847949,72.63313214250448,10.060656850163479,8.162552350641706,5013.952455197691,69589.80855298844,6.215398629296292,11.656811830378665,1.8320854477608057,0.7882496940024479,Mid,1,1,-0.6535138423995625,-0.6314840235499138,-0.41839668033275984,-0.26074560260699386,-0.7452877631339215,-2.6370339802857092,0.7586182446749695,0.8110292102757778,-1.4016694654541817,1.6254398345940284,1.3651568927969056,-0.1449220622273889,2.0131860854053287,0.8925262175094214,0.2810843054601317,0.3581403891754813,0.6125530498969481
Hampton University,Yes,7178,3755,1433,25,63,4623,740,7161,3518,600,2000,60.0,64,14.0,9,6791,70,6.516129132540121,6.247414781440302,4.339372191259039,4.568038251472815,3.8385431095463547,8.894223050735004,58.31062378630177,9.845917647123215,10.171715522398618,2005.1172269621243,23500.734234328775,6.434817764376509,4.135322577728063,1.8278701746827275,6.516129132540121,6.247414781440302,4.339372191259039,4.568038251472815,3.8385431095463547,8.894223050735004,58.31062378630177,9.845917647123215,10.171715522398618,2005.1172269621243,23500.734234328775,6.434817764376509,4.135322577728063,1.8278701746827275,0.5231262190025077,Low,0,1,1.32815095096938,1.1280682705334475,1.1453146284495828,0.08298682799864276,0.8514749232203013,0.5215558668769629,-0.7802454760933557,0.4497726389260374,1.0665053144911143,-0.8953947540471879,-1.1475366140165175,0.03433157324728856,-1.18236541463741,-0.5966248728245733,-1.5223635376373355,-1.0987972149572356,0.6125530498969481
Hanover College,Yes,1006,837,317,33,65,1024,15,8200,3485,500,1200,84.0,84,10.6,26,9248,64,5.417596968351053,5.361040620801742,3.7952475195226185,5.091356782638988,3.558937544964335,3.13050327559237,61.222485738634354,9.442351022087843,9.297325805521908,3920.713741190657,47766.80550904597,5.321775689285814,7.840523349237043,1.8302405616580981,5.417596968351053,5.361040620801742,3.7952475195226185,5.091356782638988,3.558937544964335,3.13050327559237,61.222485738634354,9.442351022087843,9.297325805521908,3920.713741190657,47766.80550904597,5.321775689285814,7.840523349237043,1.8302405616580981,0.8320079522862823,Low,0,1,-0.4498460122961685,-0.356058309324207,-0.38193503238814336,0.5357381533712033,-0.650528804664476,-1.7040137178469246,-0.4673841666852411,-0.22914901677242944,-0.007646689375954711,0.7095126551829224,0.17540598418550252,-0.8749639552550215,0.3918121831278882,0.24077386350971566,0.5787408465103001,-1.0987972149572356,0.6125530498969481
Hardin-Simmons University,Yes,467,424,350,16,40,1365,334,6300,2980,700,2140,75.0,79,13.7,10,7054,38,4.944028729367655,4.928058045599497,3.8349814468839503,3.793745093657405,3.619611744399105,7.540649818536752,55.67920671363826,10.194537490294326,10.290019554421123,3127.017536070735,40692.25666426344,6.341334969722225,4.421054272265976,1.828183695395855,4.944028729367655,4.928058045599497,3.8349814468839503,3.793745093657405,3.619611744399105,7.540649818536752,55.67920671363826,10.194537490294326,10.290019554421123,3127.017536070735,40692.25666426344,6.341334969722225,4.421054272265976,1.828183695395855,0.9079229122055674,Low,0,1,-1.2163259737027234,-1.0810353867357665,-0.27040980620663224,-0.5868962977653778,-0.324595113488898,-0.001105111415008997,-1.062974741569998,1.0362571162148249,1.2118369790907868,0.044545418704219096,-0.21028570541136532,-0.042038843535126456,-1.060970526681064,-0.4858658061761603,1.095136728562224,-1.0987972149572356,0.6125530498969481
Harding University,Yes,1721,1068,806,35,75,3128,213,5504,3528,700,910,71.0,77,17.7,37,6466,73,5.733610344728074,5.511334063538655,4.14667222466937,5.206477408178991,3.7746971942867797,6.816311455497394,53.02697589878516,10.194537490294326,8.837420566832437,2803.316583884286,38057.447169980325,7.527854978439318,9.56813346581784,1.8274558595794699,5.733610344728074,5.511334063538655,4.14667222466937,5.206477408178991,3.7746971942867797,6.816311455497394,53.02697589878516,10.194537490294326,8.837420566832437,2803.316583884286,38057.447169980325,7.527854978439318,9.56813346581784,1.8274558595794699,0.620569436374201,Low,0,1,0.06162815465679168,-0.10441007424538329,0.6044441737460043,0.635335268105144,0.5085031984856648,-0.2807969584720931,-1.3479403131427794,1.0362571162148249,-0.5726214645732638,-0.22665472844581655,-0.3539307841170397,0.9272842059255697,1.1257980885897985,-0.7429920894508364,-0.8595261174749087,-1.0987972149572356,0.6125530498969481
Hartwick College,Yes,2083,1725,430,22,49,1464,67,17480,4780,500,700,75.0,87,12.3,32,11625,73,5.843017951320388,5.799665881586068,3.9156676257201957,4.337922600177787,3.6338226485313183,5.0853484319456586,80.23285302410845,9.442351022087843,8.409880082919223,3127.017536070735,52354.631663757325,5.893715394744267,8.821390068071972,1.8317574518012734,5.843017951320388,5.799665881586068,3.9156676257201957,4.337922600177787,3.6338226485313183,5.0853484319456586,80.23285302410845,9.442351022087843,8.409880082919223,3127.017536070735,52354.631663757325,5.893715394744267,8.821390068071972,1.8317574518012734,0.828132501200192,High,2,1,0.23870662228899342,0.3783667642339389,-0.043939760529966405,-0.1160987382636973,-0.2482560355627992,-0.9491810589817518,1.5751606031649226,-0.22914901677242944,-1.0978374622751548,0.044545418704219096,0.4255260215207906,-0.40771996836088487,0.808539510579746,0.7766534064920505,0.5523788885499915,1.8150779933081982,0.6125530498969481
Harvard University,Yes,13865,2165,1606,90,100,6862,320,18485,6410,500,1920,97.0,97,9.9,52,37219,100,6.850121597830487,5.932969624131551,4.375534019906482,7.267191804483126,3.8977616540456346,7.4704447589061225,81.84239015005012,9.442351022087843,10.100621367735323,5227.304128672231,69589.80855298844,5.075820123969052,11.536863964324251,1.8371317332156274,6.850121597830487,5.932969624131551,4.375534019906482,7.267191804483126,3.8977616540456346,7.4704447589061225,81.84239015005012,9.442351022087843,10.100621367735323,5227.304128672231,69589.80855298844,5.075820123969052,11.536863964324251,1.8371317332156274,0.1561485755499459,High,2,1,1.8687246441194687,0.6015677963620925,1.2468136844670838,2.418171377619397,1.1695890306086658,-0.028213689122326493,1.7480952755520183,-0.22914901677242944,0.9791690533013222,1.8041881665040136,1.3651568927969056,-1.0758964274030898,1.9622254883185175,2.6752533025622958,-4.0186533872995085,1.8150779933081982,0.6125530498969481
Harvey Mudd College,Yes,1377,572,178,95,100,654,5,17230,6690,700,900,100.0,100,8.2,46,21569,100,5.603861644682822,5.121165411280109,3.5513810701810606,7.397925182085458,3.456349301097733,1.936960832026999,79.82307213099354,10.194537490294326,8.819245343756174,5555.753581215777,75365.02473070551,4.448258560593803,10.790398173053111,1.8350282984623147,5.603861644682822,5.121165411280109,3.5513810701810606,7.397925182085458,3.456349301097733,1.936960832026999,79.82307213099354,10.194537490294326,8.819245343756174,5555.753581215777,75365.02473070551,4.448258560593803,10.790398173053111,1.8350282984623147,0.4153957879448075,High,2,1,-0.14837279223255803,-0.7577004037231526,-1.066419620925623,2.53127593336289,-1.2016191413504913,-2.1648813283667963,1.531132215525303,1.0362571162148249,-0.5949489827396871,2.0793666584407675,1.6800113003699915,-1.588580481499189,1.6450848531462385,1.9321621437399117,-2.255177610502869,1.8150779933081982,0.6125530498969481
Hastings College,Yes,817,708,262,22,52,935,37,9376,3272,500,1902,57.0,63,13.0,17,7335,52,5.291761172901634,5.2563461459597995,3.7170778021599507,4.337922600177787,3.538937020113839,4.269839145484286,64.23912656440991,9.442351022087843,10.084247539815946,1810.795332056283,22556.828963349828,6.119944455137463,6.118308313178587,1.8284993470552535,5.291761172901634,5.2563461459597995,3.7170778021599507,4.337922600177787,3.538937020113839,4.269839145484286,64.23912656440991,9.442351022087843,10.084247539815946,1810.795332056283,22556.828963349828,6.119944455137463,6.118308313178587,1.8284993470552535,0.8665850673194615,Mid,1,1,-0.6535138423995625,-0.5313565747488515,-0.6013418715394226,-0.1160987382636973,-0.7579689513940482,-1.2640771217354958,-0.14326502428905635,-0.22914901677242944,0.9590544754064708,-1.0581997323364798,-1.1989966331316235,-0.2229029900664657,-0.3398815888114029,-0.3743539292342936,0.8139445512261274,0.3581403891754813,0.6125530498969481
Hendrix College,Yes,823,721,274,52,87,954,6,8800,3195,500,1200,82.0,99,13.1,26,8588,63,5.296218051334397,5.267785600579781,3.735653569092159,6.020464589265005,3.5433964099151964,2.1179484116141403,62.79472656169884,9.442351022087843,9.297325805521908,3736.5073126492257,73408.11248759447,6.151859860146799,7.840523349237043,1.8297078674012737,5.296218051334397,5.267785600579781,3.735653569092159,6.020464589265005,3.5433964099151964,2.1179484116141403,62.79472656169884,9.442351022087843,9.297325805521908,3736.5073126492257,73408.11248759447,6.151859860146799,7.840523349237043,1.8297078674012737,0.8760631834750912,Mid,1,1,-0.646300292739916,-0.512202588301007,-0.5492033907451567,1.3395598524165766,-0.7340137053110766,-2.094995825938468,-0.29845674819453677,-0.22914901677242944,-0.007646689375954711,0.5551825236557095,1.5733239615731247,-0.19682982022428813,0.3918121831278882,0.05258623754303894,0.878417484592369,0.3581403891754813,0.6125530498969481
